family,space,layer,condition,kind,pos_bucket,mean,lo,hi,n_prompts
prompt,sucat,8,own_cot,raw_tool,80,0.10786130279302597,0.10786130279302597,0.10786130279302597,1
prompt,sucat,8,own_cot,raw_tool,90,0.052705712616443634,0.052705712616443634,0.052705712616443634,1
prompt,sucat,8,own_cot,minus_null,0,0.07193539827130735,0.004264350514858961,0.13960644602775574,2
prompt,sucat,8,own_cot,minus_null,10,0.5834496766328812,0.483743816614151,0.6831555366516113,2
prompt,sucat,8,own_cot,minus_null,20,0.5632324367761612,0.4052756726741791,0.7211892008781433,2
prompt,sucat,8,own_cot,minus_null,30,0.591729074716568,0.5345834493637085,0.6488747000694275,2
prompt,sucat,8,own_cot,minus_null,40,0.4442737102508545,0.4091978967189789,0.4793495237827301,2
prompt,sucat,8,own_cot,minus_null,50,0.45130299031734467,0.4224410653114319,0.48016491532325745,2
prompt,sucat,8,own_cot,minus_null,60,0.6858978569507599,0.5451556444168091,0.8266400694847107,2
prompt,sucat,8,own_cot,minus_null,70,0.6301975250244141,0.6301975250244141,0.6301975250244141,1
prompt,sucat,8,own_cot,minus_null,80,0.3507506251335144,0.3507506251335144,0.3507506251335144,1
prompt,sucat,8,own_cot,minus_null,90,0.35274794697761536,0.35274794697761536,0.35274794697761536,1
prompt,sucat,8,shuffled,raw,0,0.0022267319727689028,0.0016503604128956795,0.002803103532642126,2
prompt,sucat,8,shuffled,raw,10,0.007253970019519329,0.004106340929865837,0.010401599109172821,2
prompt,sucat,8,shuffled,raw,20,0.021257079672068357,0.005871172063052654,0.03664298728108406,2
prompt,sucat,8,shuffled,raw,30,0.05911938915960491,0.007058755960315466,0.11118002235889435,2
prompt,sucat,8,shuffled,raw,40,0.07707746140658855,0.017878111451864243,0.13627681136131287,2
prompt,sucat,8,shuffled,raw,50,0.03575892001390457,0.010233573615550995,0.06128426641225815,2
prompt,sucat,8,shuffled,raw,60,0.02057468146085739,0.018315143883228302,0.02283421903848648,2
prompt,sucat,8,shuffled,raw,70,0.020640511065721512,0.020640511065721512,0.020640511065721512,1
prompt,sucat,8,shuffled,raw,80,0.03428782895207405,0.03428782895207405,0.03428782895207405,1
prompt,sucat,8,shuffled,raw,90,0.09985734522342682,0.09985734522342682,0.09985734522342682,1
prompt,sucat,8,shuffled,raw_system,0,0.009800192667171359,0.007756477687507868,0.01184390764683485,2
prompt,sucat,8,shuffled,raw_system,10,0.014607526827603579,0.009682183153927326,0.01953287050127983,2
prompt,sucat,8,shuffled,raw_system,20,0.019284819485619664,0.006530823651701212,0.032038815319538116,2
prompt,sucat,8,shuffled,raw_system,30,0.0282253073528409,0.0025689471513032913,0.05388166755437851,2
prompt,sucat,8,shuffled,raw_system,40,0.03675572061911225,0.005942267365753651,0.06756917387247086,2
prompt,sucat,8,shuffled,raw_system,50,0.024207655806094408,0.008080248720943928,0.04033506289124489,2
prompt,sucat,8,shuffled,raw_system,60,0.06973431864753366,0.005853799171745777,0.13361483812332153,2
prompt,sucat,8,shuffled,raw_system,70,0.0033378475345671177,0.0033378475345671177,0.0033378475345671177,1
prompt,sucat,8,shuffled,raw_system,80,0.006290788762271404,0.006290788762271404,0.006290788762271404,1
prompt,sucat,8,shuffled,raw_system,90,0.012476365081965923,0.012476365081965923,0.012476365081965923,1
prompt,sucat,8,shuffled,raw_user,0,0.9699503481388092,0.9679313898086548,0.9719693064689636,2
prompt,sucat,8,shuffled,raw_user,10,0.9235452711582184,0.8829251527786255,0.9641653895378113,2
prompt,sucat,8,shuffled,raw_user,20,0.8948689699172974,0.8589102029800415,0.9308277368545532,2
prompt,sucat,8,shuffled,raw_user,30,0.7323919236660004,0.4871678352355957,0.977616012096405,2
prompt,sucat,8,shuffled,raw_user,40,0.7051527053117752,0.4422188699245453,0.9680865406990051,2
prompt,sucat,8,shuffled,raw_user,50,0.8548456430435181,0.7679113149642944,0.9417799711227417,2
prompt,sucat,8,shuffled,raw_user,60,0.859517514705658,0.7861515879631042,0.9328834414482117,2
prompt,sucat,8,shuffled,raw_user,70,0.8937843441963196,0.8937843441963196,0.8937843441963196,1
prompt,sucat,8,shuffled,raw_user,80,0.8426265716552734,0.8426265716552734,0.8426265716552734,1
prompt,sucat,8,shuffled,raw_user,90,0.7957146167755127,0.7957146167755127,0.7957146167755127,1
prompt,sucat,8,shuffled,raw_assistant,0,0.0004980587546015158,0.00012942511239089072,0.0008666923968121409,2
prompt,sucat,8,shuffled,raw_assistant,10,0.003107466851361096,0.0018138273153454065,0.004401106387376785,2
prompt,sucat,8,shuffled,raw_assistant,20,0.014943438931368291,0.002991706831380725,0.026895171031355858,2
prompt,sucat,8,shuffled,raw_assistant,30,0.08091055974364281,0.0018686279654502869,0.15995249152183533,2
prompt,sucat,8,shuffled,raw_assistant,40,0.10265673161484301,0.002022762317210436,0.20329070091247559,2
prompt,sucat,8,shuffled,raw_assistant,50,0.02121570659801364,0.004936284385621548,0.03749512881040573,2
prompt,sucat,8,shuffled,raw_assistant,60,0.018030289094895124,0.006916173733770847,0.0291444044560194,2
prompt,sucat,8,shuffled,raw_assistant,70,0.00351335434243083,0.00351335434243083,0.00351335434243083,1
prompt,sucat,8,shuffled,raw_assistant,80,0.05511441081762314,0.05511441081762314,0.05511441081762314,1
prompt,sucat,8,shuffled,raw_assistant,90,0.02899809554219246,0.02899809554219246,0.02899809554219246,1
prompt,sucat,8,shuffled,raw_tool,0,0.017524661496281624,0.012516990303993225,0.022532332688570023,2
prompt,sucat,8,shuffled,raw_tool,10,0.051485754549503326,0.02023223042488098,0.08273927867412567,2
prompt,sucat,8,shuffled,raw_tool,20,0.049645738676190376,0.04551287740468979,0.053778599947690964,2
prompt,sucat,8,shuffled,raw_tool,30,0.09935285057872534,0.01088768057525158,0.1878180205821991,2
prompt,sucat,8,shuffled,raw_tool,40,0.07835735147818923,0.006070251576602459,0.150644451379776,2
prompt,sucat,8,shuffled,raw_tool,50,0.06397204846143723,0.034969910979270935,0.09297418594360352,2
prompt,sucat,8,shuffled,raw_tool,60,0.03214315511286259,0.031512267887592316,0.03277404233813286,2
prompt,sucat,8,shuffled,raw_tool,70,0.0787239670753479,0.0787239670753479,0.0787239670753479,1
prompt,sucat,8,shuffled,raw_tool,80,0.06168045476078987,0.06168045476078987,0.06168045476078987,1
prompt,sucat,8,shuffled,raw_tool,90,0.06295357644557953,0.06295357644557953,0.06295357644557953,1
prompt,sucat,8,shuffled,minus_null,0,0.002076024655252695,0.001493961550295353,0.0026580877602100372,2
prompt,sucat,8,shuffled,minus_null,10,0.0050376360304653645,0.0017663678154349327,0.008308904245495796,2
prompt,sucat,8,shuffled,minus_null,20,0.017620472703129053,0.005645853467285633,0.029595091938972473,2
prompt,sucat,8,shuffled,minus_null,30,0.05080542853102088,0.006701740436255932,0.09490911662578583,2
prompt,sucat,8,shuffled,minus_null,40,0.07648828066885471,0.01785152032971382,0.1351250410079956,2
prompt,sucat,8,shuffled,minus_null,50,0.03255594568327069,0.010117837227880955,0.05499405413866043,2
prompt,sucat,8,shuffled,minus_null,60,0.01988520473241806,0.017050355672836304,0.022720053791999817,2
prompt,sucat,8,shuffled,minus_null,70,0.020571056753396988,0.020571056753396988,0.020571056753396988,1
prompt,sucat,8,shuffled,minus_null,80,0.0342315211892128,0.0342315211892128,0.0342315211892128,1
prompt,sucat,8,shuffled,minus_null,90,0.09979013353586197,0.09979013353586197,0.09979013353586197,1
prompt,sucat,8,reversed,raw,0,0.004587418748997152,0.0030734718311578035,0.0061013656668365,2
prompt,sucat,8,reversed,raw,10,0.07530710194259882,0.018181132152676582,0.13243307173252106,2
prompt,sucat,8,reversed,raw,20,0.2350460086017847,0.03467883542180061,0.4354131817817688,2
prompt,sucat,8,reversed,raw,30,0.1538209468126297,0.018445640802383423,0.289196252822876,2
prompt,sucat,8,reversed,raw,40,0.21856739930808544,0.030769582837820053,0.40636521577835083,2
prompt,sucat,8,reversed,raw,50,0.47050854191184044,0.04064439982175827,0.9003726840019226,2
prompt,sucat,8,reversed,raw,60,0.3001034948974848,0.05282058194279671,0.5473864078521729,2
prompt,sucat,8,reversed,raw,70,0.07360386103391647,0.07360386103391647,0.07360386103391647,1
prompt,sucat,8,reversed,raw,80,0.3831324279308319,0.3831324279308319,0.3831324279308319,1
prompt,sucat,8,reversed,raw,90,0.5891953706741333,0.5891953706741333,0.5891953706741333,1
prompt,sucat,8,reversed,raw_system,0,0.11560653150081635,0.06589244306087494,0.16532061994075775,2
prompt,sucat,8,reversed,raw_system,10,0.2273906022310257,0.19747748970985413,0.25730371475219727,2
prompt,sucat,8,reversed,raw_system,20,0.0648199338465929,0.039357032626867294,0.09028283506631851,2
prompt,sucat,8,reversed,raw_system,30,0.016911521553993225,0.007817203179001808,0.026005839928984642,2
prompt,sucat,8,reversed,raw_system,40,0.02660927432589233,0.007728086318820715,0.045490462332963943,2
prompt,sucat,8,reversed,raw_system,50,0.011822644475614652,0.0008150485227815807,0.022830240428447723,2
prompt,sucat,8,reversed,raw_system,60,0.02496188972145319,0.009850723668932915,0.040073055773973465,2
prompt,sucat,8,reversed,raw_system,70,0.0026569270994514227,0.0026569270994514227,0.0026569270994514227,1
prompt,sucat,8,reversed,raw_system,80,0.000921402417588979,0.000921402417588979,0.000921402417588979,1
prompt,sucat,8,reversed,raw_system,90,0.0004490265273489058,0.0004490265273489058,0.0004490265273489058,1
prompt,sucat,8,reversed,raw_user,0,0.8065610229969025,0.7291333079338074,0.8839887380599976,2
prompt,sucat,8,reversed,raw_user,10,0.48551467061042786,0.3418513536453247,0.629177987575531,2
prompt,sucat,8,reversed,raw_user,20,0.49114272743463516,0.14763672649860382,0.8346487283706665,2
prompt,sucat,8,reversed,raw_user,30,0.468319802894257,0.0030593264382332563,0.9335802793502808,2
prompt,sucat,8,reversed,raw_user,40,0.44929790310561657,0.0033027492463588715,0.8952930569648743,2
prompt,sucat,8,reversed,raw_user,50,0.4578827791410731,0.00027749399305321276,0.915488064289093,2
prompt,sucat,8,reversed,raw_user,60,0.49081022292375565,0.06463076174259186,0.9169896841049194,2
prompt,sucat,8,reversed,raw_user,70,0.8667547106742859,0.8667547106742859,0.8667547106742859,1
prompt,sucat,8,reversed,raw_user,80,0.4538854956626892,0.4538854956626892,0.4538854956626892,1
prompt,sucat,8,reversed,raw_user,90,0.25531724095344543,0.25531724095344543,0.25531724095344543,1
prompt,sucat,8,reversed,raw_assistant,0,0.005584992584772408,0.0018732792232185602,0.009296705946326256,2
prompt,sucat,8,reversed,raw_assistant,10,0.172454122453928,0.055603183805942535,0.28930506110191345,2
prompt,sucat,8,reversed,raw_assistant,20,0.06657369155436754,0.023077012971043587,0.1100703701376915,2
prompt,sucat,8,reversed,raw_assistant,30,0.3494998421519995,0.016456644982099533,0.6825430393218994,2
prompt,sucat,8,reversed,raw_assistant,40,0.2827751091681421,0.01118601392954588,0.5543642044067383,2
prompt,sucat,8,reversed,raw_assistant,50,0.049538211431354284,0.007595735602080822,0.09148068726062775,2
prompt,sucat,8,reversed,raw_assistant,60,0.16373490006662905,0.0043325466103851795,0.3231372535228729,2
prompt,sucat,8,reversed,raw_assistant,70,1.8787515728035942e-05,1.8787515728035942e-05,1.8787515728035942e-05,1
prompt,sucat,8,reversed,raw_assistant,80,0.0054686120711266994,0.0054686120711266994,0.0054686120711266994,1
prompt,sucat,8,reversed,raw_assistant,90,0.05148003622889519,0.05148003622889519,0.05148003622889519,1
prompt,sucat,8,reversed,raw_tool,0,0.06766000762581825,0.045172058045864105,0.0901479572057724,2
prompt,sucat,8,reversed,raw_tool,10,0.03933349624276161,0.03893304616212845,0.039733946323394775,2
prompt,sucat,8,reversed,raw_tool,20,0.14241765812039375,0.01731262356042862,0.2675226926803589,2
prompt,sucat,8,reversed,raw_tool,30,0.01144789787940681,0.005511588882654905,0.017384206876158714,2
prompt,sucat,8,reversed,raw_tool,40,0.022750329226255417,0.017260892316699028,0.028239766135811806,2
prompt,sucat,8,reversed,raw_tool,50,0.010247858008369803,0.007054076995700598,0.013441639021039009,2
prompt,sucat,8,reversed,raw_tool,60,0.02038947492837906,0.016006378456950188,0.02477257139980793,2
prompt,sucat,8,reversed,raw_tool,70,0.05696569010615349,0.05696569010615349,0.05696569010615349,1
prompt,sucat,8,reversed,raw_tool,80,0.15659204125404358,0.15659204125404358,0.15659204125404358,1
prompt,sucat,8,reversed,raw_tool,90,0.10355833917856216,0.10355833917856216,0.10355833917856216,1
prompt,sucat,8,reversed,minus_null,0,0.004436711547896266,0.0029170732013881207,0.005956349894404411,2
prompt,sucat,8,reversed,minus_null,10,0.07309076748788357,0.016088437288999557,0.13009309768676758,2
prompt,sucat,8,reversed,minus_null,20,0.23140940256416798,0.03445351496338844,0.4283652901649475,2
prompt,sucat,8,reversed,minus_null,30,0.14550698641687632,0.018088625743985176,0.27292534708976746,2
prompt,sucat,8,reversed,minus_null,40,0.2179782036691904,0.030742991715669632,0.4052134156227112,2
prompt,sucat,8,reversed,minus_null,50,0.46730560436844826,0.040528662502765656,0.8940825462341309,2
prompt,sucat,8,reversed,minus_null,60,0.2994140051305294,0.052706412971019745,0.5461215972900391,2
prompt,sucat,8,reversed,minus_null,70,0.07353440672159195,0.07353440672159195,0.07353440672159195,1
prompt,sucat,8,reversed,minus_null,80,0.38307613134384155,0.38307613134384155,0.38307613134384155,1
prompt,sucat,8,reversed,minus_null,90,0.5891281366348267,0.5891281366348267,0.5891281366348267,1
prompt,sucat,8,neutral,raw,0,0.000150707273860462,0.00014501568512059748,0.00015639886260032654,2
prompt,sucat,8,neutral,raw,10,0.0022163342218846083,0.0020926950965076685,0.002339973347261548,2
prompt,sucat,8,neutral,raw,20,0.0036366082713357173,0.0002253184065921232,0.007047898136079311,2
prompt,sucat,8,neutral,raw,30,0.008313959711813368,0.00035701555316336453,0.01627090387046337,2
prompt,sucat,8,neutral,raw,40,0.0005891821228942717,2.6592611902742647e-05,0.0011517716338858008,2
prompt,sucat,8,neutral,raw,50,0.0032029752219386864,0.00011573677329579368,0.006290213670581579,2
prompt,sucat,8,neutral,raw,60,0.0006894769503560383,0.0001141648754128255,0.001264789025299251,2
prompt,sucat,8,neutral,raw,70,6.945377390366048e-05,6.945377390366048e-05,6.945377390366048e-05,1
prompt,sucat,8,neutral,raw,80,5.6309585488634184e-05,5.6309585488634184e-05,5.6309585488634184e-05,1
prompt,sucat,8,neutral,raw,90,6.720395322190598e-05,6.720395322190598e-05,6.720395322190598e-05,1
prompt,sucat,8,neutral,raw_system,0,0.01670292392373085,0.011953592300415039,0.02145225554704666,2
prompt,sucat,8,neutral,raw_system,10,0.04061749391257763,0.03835168480873108,0.04288330301642418,2
prompt,sucat,8,neutral,raw_system,20,0.04883921379223466,0.013854828663170338,0.08382359892129898,2
prompt,sucat,8,neutral,raw_system,30,0.04967476800084114,0.03843286260962486,0.06091667339205742,2
prompt,sucat,8,neutral,raw_system,40,0.007241414627060294,0.0022481842897832394,0.012234644964337349,2
prompt,sucat,8,neutral,raw_system,50,0.014606043230742216,0.003993033431470394,0.025219053030014038,2
prompt,sucat,8,neutral,raw_system,60,0.0019811359234154224,0.001089275348931551,0.002872996497899294,2
prompt,sucat,8,neutral,raw_system,70,0.0033536360133439302,0.0033536360133439302,0.0033536360133439302,1
prompt,sucat,8,neutral,raw_system,80,0.0016977855702862144,0.0016977855702862144,0.0016977855702862144,1
prompt,sucat,8,neutral,raw_system,90,0.0036545495968312025,0.0036545495968312025,0.0036545495968312025,1
prompt,sucat,8,neutral,raw_user,0,0.9606623947620392,0.9382208585739136,0.9831039309501648,2
prompt,sucat,8,neutral,raw_user,10,0.9240260720252991,0.9047666788101196,0.9432854652404785,2
prompt,sucat,8,neutral,raw_user,20,0.8963350355625153,0.8148472905158997,0.9778227806091309,2
prompt,sucat,8,neutral,raw_user,30,0.9110174179077148,0.867928147315979,0.9541066884994507,2
prompt,sucat,8,neutral,raw_user,40,0.9513186812400818,0.9156602621078491,0.9869771003723145,2
prompt,sucat,8,neutral,raw_user,50,0.9443211853504181,0.9423457980155945,0.9462965726852417,2
prompt,sucat,8,neutral,raw_user,60,0.9793907403945923,0.9733133316040039,0.9854681491851807,2
prompt,sucat,8,neutral,raw_user,70,0.9833675622940063,0.9833675622940063,0.9833675622940063,1
prompt,sucat,8,neutral,raw_user,80,0.8999509811401367,0.8999509811401367,0.8999509811401367,1
prompt,sucat,8,neutral,raw_user,90,0.9072610139846802,0.9072610139846802,0.9072610139846802,1
prompt,sucat,8,neutral,raw_assistant,0,3.7528729421865137e-06,5.904311137783225e-07,6.915314770594705e-06,2
prompt,sucat,8,neutral,raw_assistant,10,0.0009069483858183958,9.39194142119959e-05,0.0017199773574247956,2
prompt,sucat,8,neutral,raw_assistant,20,0.0006885194352435065,2.6166884708800353e-05,0.0013508719857782125,2
prompt,sucat,8,neutral,raw_assistant,30,0.0007535690238000825,0.0003842296137008816,0.0011229084338992834,2
prompt,sucat,8,neutral,raw_assistant,40,0.0001518609788035974,1.2158328900113702e-05,0.0002915636287070811,2
prompt,sucat,8,neutral,raw_assistant,50,8.721878293727059e-05,5.840243466082029e-05,0.00011603513121372089,2
prompt,sucat,8,neutral,raw_assistant,60,2.8400849259924144e-05,1.0152001777896658e-05,4.664969674195163e-05,2
prompt,sucat,8,neutral,raw_assistant,70,3.1523635698249564e-05,3.1523635698249564e-05,3.1523635698249564e-05,1
prompt,sucat,8,neutral,raw_assistant,80,3.326095247757621e-05,3.326095247757621e-05,3.326095247757621e-05,1
prompt,sucat,8,neutral,raw_assistant,90,0.00012574541324283928,0.00012574541324283928,0.00012574541324283928,1
prompt,sucat,8,neutral,raw_tool,0,0.022480238461866975,0.0047969152219593525,0.0401635617017746,2
prompt,sucat,8,neutral,raw_tool,10,0.03223315579816699,0.014302941970527172,0.05016336962580681,2
prompt,sucat,8,neutral,raw_tool,20,0.05050062667578459,0.008070914074778557,0.09293033927679062,2
prompt,sucat,8,neutral,raw_tool,30,0.030240308959037066,0.006719176657497883,0.05376144126057625,2
prompt,sucat,8,neutral,raw_tool,40,0.04069883842021227,0.010735960677266121,0.07066171616315842,2
prompt,sucat,8,neutral,raw_tool,50,0.03778255172073841,0.02602892741560936,0.04953617602586746,2
prompt,sucat,8,neutral,raw_tool,60,0.017910235095769167,0.012167583219707012,0.02365288697183132,2
prompt,sucat,8,neutral,raw_tool,70,0.013177837245166302,0.013177837245166302,0.013177837245166302,1
prompt,sucat,8,neutral,raw_tool,80,0.09826164692640305,0.09826164692640305,0.09826164692640305,1
prompt,sucat,8,neutral,raw_tool,90,0.08889152854681015,0.08889152854681015,0.08889152854681015,1
prompt,sucat,8,shifted,raw,-100,0.00032656037092237966,2.8383679818944074e-05,0.0006247370620258152,2
prompt,sucat,8,shifted,raw,-90,0.0028025233623338863,0.0003138134197797626,0.00529123330488801,2
prompt,sucat,8,shifted,raw,-80,0.007993652470759116,0.000193698302609846,0.015793606638908386,2
prompt,sucat,8,shifted,raw,-70,0.0008474270580336452,0.000508387922309339,0.0011864661937579513,2
prompt,sucat,8,shifted,raw,-60,0.019522869493812323,0.001062585972249508,0.03798315301537514,2
prompt,sucat,8,shifted,raw,-50,0.0042845950374612585,0.0002520706329960376,0.00831711944192648,2
prompt,sucat,8,shifted,raw,-40,0.005192010023165494,0.00031468423549085855,0.01006933581084013,2
prompt,sucat,8,shifted,raw,-30,0.010151850350666791,0.000594294280745089,0.019709406420588493,2
prompt,sucat,8,shifted,raw,-20,0.04820140769879799,0.00018675517640076578,0.09621606022119522,2
prompt,sucat,8,shifted,raw,-10,0.009526229066977976,3.440412547206506e-05,0.019018054008483887,2
prompt,sucat,8,shifted,raw,0,0.3307110443711281,0.18058909475803375,0.4808329939842224,2
prompt,sucat,8,shifted,raw,10,0.7287655174732208,0.7067171335220337,0.750813901424408,2
prompt,sucat,8,shifted,raw,20,0.6216131150722504,0.501964807510376,0.7412614226341248,2
prompt,sucat,8,shifted,raw,30,0.6101526021957397,0.5007818341255188,0.7195233702659607,2
prompt,sucat,8,shifted,raw,40,0.43267281353473663,0.36960741877555847,0.4957382082939148,2
prompt,sucat,8,shifted,raw,50,0.4377613365650177,0.4224177896976471,0.4531048834323883,2
prompt,sucat,8,shifted,raw,60,0.6265598237514496,0.41887998580932617,0.834239661693573,2
prompt,sucat,8,shifted,raw,70,0.5087348818778992,0.5087348818778992,0.5087348818778992,1
prompt,sucat,8,shifted,raw,80,0.13669319450855255,0.13669319450855255,0.13669319450855255,1
prompt,sucat,8,shifted,raw,90,0.1761430948972702,0.1761430948972702,0.1761430948972702,1
prompt,sucat,8,shifted,raw_system,-100,0.07170044630765915,0.05883391946554184,0.08456697314977646,2
prompt,sucat,8,shifted,raw_system,-90,0.03529099468141794,0.02860257588326931,0.041979413479566574,2
prompt,sucat,8,shifted,raw_system,-80,0.006304413778707385,0.003468505572527647,0.009140321984887123,2
prompt,sucat,8,shifted,raw_system,-70,0.013926986372098327,0.0024863346479833126,0.02536763809621334,2
prompt,sucat,8,shifted,raw_system,-60,0.010217089205980301,0.0066145556047558784,0.013819622807204723,2
prompt,sucat,8,shifted,raw_system,-50,0.014686896931380033,0.00661457609385252,0.022759217768907547,2
prompt,sucat,8,shifted,raw_system,-40,0.03424590267241001,0.02349765971302986,0.04499414563179016,2
prompt,sucat,8,shifted,raw_system,-30,0.03224593214690685,0.02532605454325676,0.039165809750556946,2
prompt,sucat,8,shifted,raw_system,-20,0.04729177802801132,0.01788291335105896,0.07670064270496368,2
prompt,sucat,8,shifted,raw_system,-10,0.08884442644193769,0.010761008597910404,0.16692784428596497,2
prompt,sucat,8,shifted,raw_system,0,0.08767173066735268,0.01600516587495804,0.15933829545974731,2
prompt,sucat,8,shifted,raw_system,10,0.021544329589232802,0.0007397527806460857,0.04234890639781952,2
prompt,sucat,8,shifted,raw_system,20,0.0037076627486385405,0.00012743670959025621,0.007287888787686825,2
prompt,sucat,8,shifted,raw_system,30,0.0014331769925775006,0.00042079915874637663,0.0024455548264086246,2
prompt,sucat,8,shifted,raw_system,40,0.0009056164708454162,0.0003420801949687302,0.0014691527467221022,2
prompt,sucat,8,shifted,raw_system,50,0.0009135772124864161,0.0005538304103538394,0.0012733240146189928,2
prompt,sucat,8,shifted,raw_system,60,0.0006109408714110032,0.00014876239583827555,0.0010731193469837308,2
prompt,sucat,8,shifted,raw_system,70,0.00034589815186336637,0.00034589815186336637,0.00034589815186336637,1
prompt,sucat,8,shifted,raw_system,80,0.007013200782239437,0.007013200782239437,0.007013200782239437,1
prompt,sucat,8,shifted,raw_system,90,0.0069196210242807865,0.0069196210242807865,0.0069196210242807865,1
prompt,sucat,8,shifted,raw_user,-100,0.888583242893219,0.8458474278450012,0.9313190579414368,2
prompt,sucat,8,shifted,raw_user,-90,0.9317435026168823,0.918660044670105,0.9448269605636597,2
prompt,sucat,8,shifted,raw_user,-80,0.9814142286777496,0.9755702018737793,0.98725825548172,2
prompt,sucat,8,shifted,raw_user,-70,0.9833569824695587,0.9734548330307007,0.9932591319084167,2
prompt,sucat,8,shifted,raw_user,-60,0.9668657183647156,0.9426182508468628,0.9911131858825684,2
prompt,sucat,8,shifted,raw_user,-50,0.9743664264678955,0.9564638137817383,0.9922690391540527,2
prompt,sucat,8,shifted,raw_user,-40,0.942680835723877,0.9100276231765747,0.9753340482711792,2
prompt,sucat,8,shifted,raw_user,-30,0.9438546299934387,0.9181718826293945,0.9695373773574829,2
prompt,sucat,8,shifted,raw_user,-20,0.8580160737037659,0.7358889579772949,0.9801431894302368,2
prompt,sucat,8,shifted,raw_user,-10,0.6419830620288849,0.2951355576515198,0.98883056640625,2
prompt,sucat,8,shifted,raw_user,0,0.519197091460228,0.44526275992393494,0.593131422996521,2
prompt,sucat,8,shifted,raw_user,10,0.21643494069576263,0.2088804692029953,0.22398941218852997,2
prompt,sucat,8,shifted,raw_user,20,0.023801944218575954,0.004926616325974464,0.042677272111177444,2
prompt,sucat,8,shifted,raw_user,30,0.008962492924183607,0.00675568263977766,0.011169303208589554,2
prompt,sucat,8,shifted,raw_user,40,0.004271291312761605,0.0035137527156621218,0.005028829909861088,2
prompt,sucat,8,shifted,raw_user,50,0.007488138682674617,0.0006621101638302207,0.014314167201519012,2
prompt,sucat,8,shifted,raw_user,60,0.0053283050656318665,0.004200444556772709,0.006456165574491024,2
prompt,sucat,8,shifted,raw_user,70,0.004578032065182924,0.004578032065182924,0.004578032065182924,1
prompt,sucat,8,shifted,raw_user,80,0.015129001811146736,0.015129001811146736,0.015129001811146736,1
prompt,sucat,8,shifted,raw_user,90,0.020273949950933456,0.020273949950933456,0.020273949950933456,1
prompt,sucat,8,shifted,raw_assistant,-100,0.0063765824517361125,3.767621024053369e-07,0.01275278814136982,2
prompt,sucat,8,shifted,raw_assistant,-90,0.010451251637277892,2.9057191568426788e-06,0.02089959755539894,2
prompt,sucat,8,shifted,raw_assistant,-80,0.0017467221114202403,6.309773016255349e-05,0.003430346492677927,2
prompt,sucat,8,shifted,raw_assistant,-70,0.0003060566377826035,0.00029293884290382266,0.00031917443266138434,2
prompt,sucat,8,shifted,raw_assistant,-60,0.001496484037488699,0.0009273621253669262,0.0020656059496104717,2
prompt,sucat,8,shifted,raw_assistant,-50,0.0011028790031559765,0.0006305760471150279,0.0015751819591969252,2
prompt,sucat,8,shifted,raw_assistant,-40,0.002397441610810347,0.00022759070270694792,0.004567292518913746,2
prompt,sucat,8,shifted,raw_assistant,-30,0.003083524527028203,0.0018449332565069199,0.004322115797549486,2
prompt,sucat,8,shifted,raw_assistant,-20,0.007019007229246199,0.0015742715913802385,0.01246374286711216,2
prompt,sucat,8,shifted,raw_assistant,-10,0.0953800033639709,8.376461482839659e-05,0.1906762421131134,2
prompt,sucat,8,shifted,raw_assistant,0,0.01505471090786159,0.0022516599856317043,0.027857761830091476,2
prompt,sucat,8,shifted,raw_assistant,10,0.00915540405549109,0.005411883350461721,0.012898924760520458,2
prompt,sucat,8,shifted,raw_assistant,20,0.3422968313097954,0.2037101536989212,0.48088350892066956,2
prompt,sucat,8,shifted,raw_assistant,30,0.3756785988807678,0.2695457637310028,0.48181143403053284,2
prompt,sucat,8,shifted,raw_assistant,40,0.5578042715787888,0.4930211007595062,0.6225874423980713,2
prompt,sucat,8,shifted,raw_assistant,50,0.5507688224315643,0.5422978401184082,0.5592398047447205,2
prompt,sucat,8,shifted,raw_assistant,60,0.3632311001420021,0.15309245884418488,0.5733697414398193,2
prompt,sucat,8,shifted,raw_assistant,70,0.31705331802368164,0.31705331802368164,0.31705331802368164,1
prompt,sucat,8,shifted,raw_assistant,80,0.5910698175430298,0.5910698175430298,0.5910698175430298,1
prompt,sucat,8,shifted,raw_assistant,90,0.7013183832168579,0.7013183832168579,0.7013183832168579,1
prompt,sucat,8,shifted,raw_tool,-100,0.03301319759339094,0.0098183024674654,0.05620809271931648,2
prompt,sucat,8,shifted,raw_tool,-90,0.019711732398718596,0.0128769027069211,0.02654656209051609,2
prompt,sucat,8,shifted,raw_tool,-80,0.002541030989959836,0.0017373953014612198,0.0033446666784584522,2
prompt,sucat,8,shifted,raw_tool,-70,0.0015625608211848885,0.00034998549381271005,0.002775136148557067,2
prompt,sucat,8,shifted,raw_tool,-60,0.0018978579610120505,0.00028232153272256255,0.0035133943893015385,2
prompt,sucat,8,shifted,raw_tool,-50,0.005559178927796893,0.0002337366749998182,0.010884621180593967,2
prompt,sucat,8,shifted,raw_tool,-40,0.015483845578273758,0.0006260473164729774,0.03034164384007454,2
prompt,sucat,8,shifted,raw_tool,-30,0.010664082088624127,0.00022016643197275698,0.021107997745275497,2
prompt,sucat,8,shifted,raw_tool,-20,0.03947174172208179,0.0002128928026650101,0.07873059064149857,2
prompt,sucat,8,shifted,raw_tool,-10,0.16426631537615322,0.0002902692067436874,0.32824236154556274,2
